Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
165323,2991,4e-06,0.004632,0.000334336
384902,2991,5e-06,0.004602,0.000334336
355746,2991,5e-06,0.005711,0.000334336
331672,2991,5e-06,0.005236,0.000334336
7,2991,9e-06,0.004474,0.00234035
1,2991,9e-06,0.005753,0.000334336
392026,2991,6e-06,0.004585,0.000334336
143738,2991,5e-06,0.006411,0.000334336
539625,2991,6e-06,0.00629,0.000334336
731691,2991,6e-06,0.007095,0.000334336
576241,2991,6e-06,0.007211,0.000334336
1,2991,9e-06,0.005818,0.00133735
519675,2991,6e-06,0.005394,0.000334336
525601,2991,6e-06,0.006613,0.000334336
606412,2991,5e-06,0.005304,0.000334336
222965,2991,6e-06,0.004295,0.000334336
580388,2991,5e-06,0.005786,0.000334336
568606,2991,2.6e-05,0.006519,0.000334336
1,2991,7e-06,0.004947,0.000334336
98565,2991,5e-06,0.005016,0.000334336
328267,2991,1.1e-05,0.004639,0.000334336
357597,2991,4e-06,0.006762,0.000334336
76,2991,8.8e-05,0.006435,0.0254096
56,2991,7e-06,0.004656,0.000668673
576594,2991,4e-06,0.005682,0.000334336
502661,2991,5e-06,0.007025,0.000334336
188059,2991,6e-06,0.005969,0.000334336
625840,2991,5e-06,0.004472,0.000334336
259266,2991,3e-06,0.005988,0.000334336
667842,2991,6e-06,0.006909,0.000334336
324047,2991,5e-06,0.005679,0.000334336
443165,2991,5e-06,0.006831,0.000334336
592019,2991,5e-06,0.005378,0.000334336
6,2991,7e-06,0.005687,0.00133735
334422,2991,7e-06,0.00612,0.000334336
557377,2991,4e-06,0.004607,0.000334336
2,2991,8e-06,0.006444,0.000668673
591698,2991,4e-06,0.004915,0.000334336
2,2991,5e-06,0.006859,0.00100301
315764,2991,5e-06,0.005492,0.000334336
473771,2991,5e-06,0.005591,0.000334336
226797,2991,5e-06,0.00706,0.000334336
198,2991,8e-06,0.007155,0.000668673
6,2991,1.3e-05,0.006296,0.00200602
161661,2991,5e-06,0.006849,0.000334336
1,2991,7e-06,0.005122,0.000334336
523957,2991,4e-06,0.004616,0.000334336
233680,2991,4e-06,0.006781,0.000334336
404523,2991,7e-06,0.006803,0.000334336
7,2991,1e-05,0.005307,0.00234035
586708,2991,5e-06,0.006588,0.000334336
684661,2991,4e-06,0.006475,0.000334336
5,2991,8e-06,0.004902,0.00167168
554831,2991,5e-06,0.005138,0.000334336
396610,2991,5e-06,0.006112,0.000334336
493732,2991,4e-06,0.006346,0.000334336
555558,2991,6e-06,0.006518,0.000334336
581013,2991,5e-06,0.005442,0.000334336
43,2991,5.1e-05,0.006405,0.0143765
21,2991,9e-06,0.006829,0.000668673
661399,2991,6e-06,0.006916,0.000334336
263010,2991,5e-06,0.005194,0.000334336
255254,2991,6e-06,0.005268,0.000334336
337595,2991,6e-06,0.005391,0.000334336
685679,2991,6e-06,0.00645,0.000334336
321903,2991,6e-06,0.005699,0.000334336
244140,2991,7e-06,0.005812,0.000334336
553597,2991,5e-06,0.00683,0.000334336
652412,2991,5e-06,0.005162,0.000334336
34,2991,4.2e-05,0.006026,0.0113674
726460,2991,6e-06,0.006548,0.000334336
51,2991,8.4e-05,0.00661,0.0170512
101099,2991,6e-06,0.005624,0.000334336
308564,2991,4e-06,0.006155,0.000334336
409337,2991,6e-06,0.005556,0.000334336
726150,2991,3e-06,0.005918,0.000334336
636795,2991,4e-06,0.005279,0.000334336
181725,2991,6e-06,0.0052,0.000334336
99757,2991,1.1e-05,0.005681,0.00133735
393656,2991,5e-06,0.004737,0.000334336
20,2991,1e-05,0.00469,0.00100301
615940,2991,4e-06,0.006049,0.000334336
294823,2991,6e-06,0.004509,0.000334336
730293,2991,3e-06,0.004909,0.000334336
266080,2991,6e-06,0.006989,0.000334336
301668,2991,5e-06,0.006478,0.000334336
107717,2991,6e-06,0.004483,0.000334336
8,2991,9e-06,0.005705,0.00267469
33,2991,3.6e-05,0.003458,0.0110331
379268,2991,5e-06,0.005922,0.000334336
345634,2991,6e-06,0.005939,0.000334336
399742,2991,5e-06,0.004648,0.000334336
479635,2991,5e-06,0.007032,0.000334336
14,2991,7e-06,0.006867,0.000668673
495832,2991,5e-06,0.004519,0.000334336
251169,2991,4e-06,0.004351,0.000334336
417553,2991,5e-06,0.005682,0.000334336
64,2991,8e-06,0.006015,0.000668673
51746,2991,5e-06,0.004234,0.000334336
615645,2991,4e-06,0.005093,0.000334336
660362,2991,6e-06,0.006052,0.000334336
52,2991,6.4e-05,0.006423,0.0173855
611477,2991,5e-06,0.005277,0.000334336
681592,2991,4e-06,0.004471,0.000334336
278669,2991,4e-06,0.005861,0.000334336
503464,2991,5e-06,0.006974,0.000334336
604437,2991,5e-06,0.007033,0.000334336
12,2991,2e-05,0.006505,0.00401204
568743,2991,5e-06,0.006473,0.000334336
282125,2991,6e-06,0.005323,0.000334336
296898,2991,7e-06,0.004751,0.000334336
228713,2991,3e-06,0.006398,0.000334336
158,2991,0.000202,0.007333,0.0528251
411803,2991,5e-06,0.005842,0.000334336
1,2991,5e-06,0.00638,0.000668673
298909,2991,6e-06,0.005093,0.000334336
526216,2991,6e-06,0.007083,0.000334336
465131,2991,4e-06,0.005885,0.000334336
473690,2991,5e-06,0.006527,0.000334336
692614,2991,4e-06,0.005027,0.000334336
530654,2991,6e-06,0.007269,0.000334336
1,2991,6e-06,0.006677,0.00100301
729,2991,9e-06,0.007657,0.000668673
594344,2991,7e-06,0.007709,0.000334336
50567,2991,5e-06,0.006866,0.000334336
7015,2991,5e-06,0.0059,0.000334336
610490,2991,5e-06,0.007289,0.000334336
548209,2991,6e-06,0.00723,0.000334336
586448,2991,5e-06,0.006559,0.000334336
20570,2991,4e-06,0.00605,0.000334336
505329,2991,5e-06,0.005034,0.000334336
339094,2991,5e-06,0.004381,0.000334336
450772,2991,4e-06,0.005601,0.000334336
502193,2991,6e-06,0.006898,0.000334336
398421,2991,1.7e-05,0.005424,0.000334336
344109,2991,6e-06,0.004388,0.000334336
367479,2991,7e-06,0.005643,0.000334336
716218,2991,1.2e-05,0.00615,0.000334336
37,2991,1.1e-05,0.007422,0.00133735
441987,2991,6e-06,0.007592,0.000334336
6,2991,1.3e-05,0.007443,0.00200602
693965,2991,4e-06,0.007922,0.000334336
419454,2991,4e-06,0.007532,0.000334336
574583,2991,7e-06,0.007658,0.000334336
311008,2991,6e-06,0.007385,0.000334336
336691,2991,7e-06,0.006379,0.000334336
151854,2991,4e-06,0.004426,0.000334336
20,2991,3e-05,0.006092,0.00668673
558938,2991,5e-06,0.006712,0.000334336
15,2991,2e-05,0.005112,0.00501505
316782,2991,4e-06,0.004707,0.000334336
7,2991,1.7e-05,0.005839,0.00234035
47997,2991,6e-06,0.00415,0.000334336
509772,2991,6e-06,0.006335,0.000334336
89528,2991,3e-06,0.004597,0.000334336
441980,2991,5e-06,0.006782,0.000334336
324288,2991,5e-06,0.00538,0.000334336
587217,2991,3e-06,0.004529,0.000334336
439992,2991,4e-06,0.006002,0.000334336
620452,2991,5e-06,0.005707,0.000334336
632973,2991,3e-06,0.006139,0.000334336
629580,2991,5e-06,0.005859,0.000334336
594504,2991,6e-06,0.006803,0.000334336
325418,2991,5e-06,0.005978,0.000334336
619785,2991,6e-06,0.005259,0.000334336
518342,2991,5e-06,0.005717,0.000334336
308323,2991,5e-06,0.00481,0.000334336
34718,2991,4e-06,0.005018,0.000334336
586966,2991,4e-06,0.004898,0.000334336
453282,2991,6e-06,0.004773,0.000334336
3528,2991,0.00259,0.005395,1.17954
496697,2991,5e-06,0.006042,0.000334336
105939,2991,6e-06,0.005068,0.000334336
641681,2991,5e-06,0.007033,0.000334336
22,2991,4.4e-05,0.006735,0.0073554
522707,2991,6e-06,0.004997,0.000334336
551458,2991,5e-06,0.004426,0.000334336
465224,2991,1.3e-05,0.005356,0.000334336
259561,2991,5e-06,0.004317,0.000334336
639399,2991,3e-06,0.004424,0.000334336
349088,2991,5e-06,0.005838,0.000334336
225788,2991,6e-06,0.00436,0.000334336
279339,2991,2.9e-05,0.006281,0.000334336
719742,2991,4e-06,0.005201,0.000334336
698090,2991,4e-06,0.005364,0.000334336
371443,2991,5e-06,0.00568,0.000334336
665683,2991,5e-06,0.005791,0.000334336
496280,2991,6e-06,0.007229,0.000334336
278015,2991,5e-06,0.004652,0.000334336
619500,2991,6e-06,0.00452,0.000334336
363035,2991,6e-06,0.005907,0.000334336
104406,2991,3e-06,0.004177,0.000334336
361640,2991,4e-06,0.005427,0.000334336
354805,2991,5e-06,0.005761,0.000334336
99727,2991,4e-06,0.004758,0.000334336
7,2991,1.6e-05,0.004375,0.00234035
662201,2991,3e-06,0.006122,0.000334336
660865,2991,6e-06,0.007103,0.000334336
121537,2991,6e-06,0.006558,0.000334336
587091,2991,5e-06,0.004825,0.000334336
646137,2991,4e-06,0.004538,0.000334336
298296,2991,5e-06,0.006353,0.000334336
633392,2991,5e-06,0.006831,0.000334336
593279,2991,1.5e-05,0.006295,0.000334336
578353,2991,3e-06,0.006278,0.000334336
1,2991,6e-06,0.006881,0.000668673
221084,2991,6e-06,0.005004,0.000334336
29887,2991,6e-06,0.004217,0.000334336
6,2991,1e-05,0.005582,0.00200602
579057,2991,5e-06,0.004992,0.000334336
52698,2991,5e-06,0.006503,0.000334336
499178,2991,5e-06,0.004807,0.000334336
47922,2991,4e-06,0.00604,0.000334336
104,2991,1e-05,0.006971,0.00100301
259631,2991,5e-06,0.007191,0.000334336
480059,2991,5e-06,0.006263,0.000334336
5,2991,9e-06,0.004791,0.00167168
500757,2991,4e-06,0.006253,0.000334336
118301,2991,5e-06,0.006761,0.000334336
199589,2991,5e-06,0.006917,0.000334336
8,2991,1.7e-05,0.006839,0.00267469
444772,2991,8e-06,0.006362,0.000334336
61456,2991,5e-06,0.005768,0.000334336
466,2991,8e-06,0.004413,0.000668673
737184,2991,3e-06,0.004442,0.000334336
685200,2991,3e-06,0.006059,0.000334336
707872,2991,5e-06,0.004778,0.000334336
57,2991,5e-06,0.004709,0.000668673
157783,2991,6e-06,0.006545,0.000334336
109854,2991,6e-06,0.005786,0.000334336
597644,2991,6e-06,0.007001,0.000334336
174655,2991,6e-06,0.004854,0.000334336
241866,2991,6e-06,0.004884,0.000334336
466969,2991,4e-06,0.006524,0.000334336
432723,2991,6e-06,0.007171,0.000334336
322201,2991,5e-06,0.00519,0.000334336
95,2991,1e-05,0.00578,0.00133735
646464,2991,5e-06,0.005176,0.000334336
6,2991,1.5e-05,0.004745,0.00200602
483353,2991,4e-06,0.004836,0.000334336
91038,2991,4e-06,0.005137,0.000334336
62450,2991,5e-06,0.004318,0.000334336
541598,2991,4e-06,0.006539,0.000334336
738124,2991,6e-06,0.00501,0.000334336
239101,2991,3e-06,0.005893,0.000334336
1,2991,6e-06,0.005395,0.000668673
381967,2991,6e-06,0.00693,0.000334336
662267,2991,5e-06,0.006508,0.000334336
604391,2991,6e-06,0.006375,0.000334336
58,2991,8e-06,0.004826,0.000668673
199873,2991,4e-06,0.006732,0.000334336
1,2991,6e-06,0.004003,0.000334336
1,2991,5e-06,0.004371,0.00100301
542846,2991,4e-06,0.00462,0.000334336
700490,2991,5e-06,0.004601,0.000334336
19,2991,2.5e-05,0.007314,0.00635239
207228,2991,8e-06,0.006824,0.000334336
268195,2991,6e-06,0.006627,0.000334336
724267,2991,6e-06,0.004914,0.000334336
1,2991,5e-06,0.005723,0.00100301
356454,2991,6e-06,0.006164,0.000334336
655509,2991,6e-06,0.006586,0.000334336
167520,2991,6e-06,0.006887,0.000334336
158788,2991,7e-06,0.005829,0.000334336
4188,2991,0.003534,0.006454,1.4002
20,2991,5e-06,0.006233,0.000668673
736200,2991,5e-06,0.006788,0.000334336
540653,2991,6e-06,0.007067,0.000334336
28146,2991,3e-06,0.006372,0.000334336
620646,2991,6e-06,0.006205,0.000334336
673478,2991,5e-06,0.005521,0.000334336
228742,2991,5e-06,0.004648,0.000334336
310282,2991,5e-06,0.006145,0.000334336
703449,2991,6e-06,0.004771,0.000334336
7,2991,1.6e-05,0.004512,0.00234035
487137,2991,4e-06,0.006127,0.000334336
62972,2991,4e-06,0.004523,0.000334336
171536,2991,4e-06,0.004385,0.000334336
593916,2991,7e-06,0.006038,0.000334336
396925,2991,6e-06,0.00542,0.000334336
586507,2991,5e-06,0.004681,0.000334336
418632,2991,3e-06,0.005052,0.000334336
96479,2991,4e-06,0.005317,0.000334336
286319,2991,2e-05,0.005538,0.000334336
465444,2991,6e-06,0.005836,0.000334336
625907,2991,5e-06,0.004472,0.000334336
359659,2991,5e-06,0.005776,0.000334336
1,2991,6e-06,0.006735,0.000668673
585265,2991,7e-06,0.007354,0.000334336
134067,2991,5e-06,0.006972,0.000334336
279769,2991,6e-06,0.007229,0.000334336
324922,2991,1.5e-05,0.00721,0.000334336
634495,2991,5e-06,0.008234,0.000334336
704326,2991,1.4e-05,0.007434,0.000334336
13,2991,4.3e-05,0.006852,0.00434637
636477,2991,6e-06,0.004959,0.000334336
199039,2991,5e-06,0.006826,0.000334336
538460,2991,6e-06,0.007301,0.000334336
605416,2991,5e-06,0.006589,0.000334336
32720,2991,4e-06,0.004948,0.000334336
268947,2991,6e-06,0.007041,0.000334336
537159,2991,6e-06,0.005659,0.000334336
731271,2991,5e-06,0.006963,0.000334336
604945,2991,4e-06,0.00612,0.000334336
547172,2991,6e-06,0.006989,0.000334336
-26816,2991,5e-06,0.006356,0.000334336
1,2991,6e-06,0.006415,0.00133735
94,2991,7e-06,0.006724,0.000668673
634737,2991,6e-06,0.007061,0.000334336
423179,2991,4e-06,0.005715,0.000334336
548640,2991,6e-06,0.004838,0.000334336
279972,2991,5e-06,0.006379,0.000334336
1,2991,1e-05,0.00683,0.00100301
312878,2991,5e-06,0.007006,0.000334336
163,2991,0.000176,0.006899,0.0544968
5,2991,1e-05,0.007434,0.00167168
574906,2991,6e-06,0.007271,0.000334336
486688,2991,5e-06,0.006823,0.000334336
407381,2991,7e-06,0.006541,0.000334336
1617,2991,5e-06,0.005842,0.000334336
153656,2991,5e-06,0.006745,0.000334336
527624,2991,2.5e-05,0.005757,0.000334336
7751,2991,5e-06,0.00448,0.000334336
221249,2991,4e-06,0.005803,0.000334336
40069,2991,6e-06,0.006443,0.000334336
588597,2991,5e-06,0.006823,0.000334336
55237,2991,6e-06,0.004489,0.000334336
703318,2991,4e-06,0.005799,0.000334336
334956,2991,6e-06,0.005899,0.000334336
280511,2991,4e-06,0.004769,0.000334336
467231,2991,6e-06,0.004616,0.000334336
435729,2991,6e-06,0.005709,0.000334336
321786,2991,6e-06,0.004726,0.000334336
300,2991,8e-06,0.00707,0.000668673
3958,2991,0.003085,0.004104,1.3233
336508,2991,4e-06,0.005031,0.000334336
99865,2991,8e-06,0.006194,0.000668673
221,2991,0.000209,0.006871,0.0738883
642144,2991,5e-06,0.005972,0.000334336
654684,2991,7e-06,0.006786,0.000334336
222845,2991,5e-06,0.006708,0.000334336
468842,2991,6e-06,0.006282,0.000334336
23629,2991,7e-06,0.005392,0.000334336
575436,2991,4e-06,0.004404,0.000334336
87829,2991,6e-06,0.005754,0.000334336
92396,2991,4e-06,0.006239,0.000334336
215009,2991,6e-06,0.004756,0.000334336
20,2991,7e-06,0.005428,0.000668673
476616,2991,5e-06,0.004525,0.000334336
678776,2991,5e-06,0.006098,0.000334336
415470,2991,5e-06,0.007057,0.000334336
59,2991,8e-06,0.006779,0.000668673
205810,2991,6e-06,0.006489,0.000334336
214769,2991,5e-06,0.006922,0.000334336
317810,2991,5e-06,0.00494,0.000334336
328524,2991,6e-06,0.004667,0.000334336
456915,2991,5e-06,0.006072,0.000334336
173814,2991,4e-06,0.004519,0.000334336
674863,2991,5e-06,0.004742,0.000334336
63118,2991,5e-06,0.005332,0.000334336
35315,2991,4e-06,0.004108,0.000334336
431539,2991,5e-06,0.004953,0.000334336
290491,2991,6e-06,0.004885,0.000334336
522462,2991,6e-06,0.005203,0.000334336
7,2991,9e-06,0.004552,0.00234035
520137,2991,4e-06,0.005931,0.000334336
60,2991,4.3e-05,0.004529,0.0200602
132783,2991,4e-06,0.005537,0.000334336
68,2991,1.7e-05,0.005695,0.000668673
365052,2991,6e-06,0.005702,0.000334336
258217,2991,6e-06,0.006739,0.000334336
