Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
14916,268,3e-06,0.000363,0.00373134
6613,268,3e-06,0.000362,0.00373134
30000,268,3e-06,0.000626,0.00373134
24676,268,4e-06,0.000393,0.00373134
21350,268,2e-06,0.000614,0.00373134
35498,268,4e-06,0.000644,0.00373134
34918,268,4e-06,0.000538,0.00373134
27911,268,2e-06,0.000412,0.00373134
-62318,268,3e-06,0.000375,0.00373134
18650,268,4e-06,0.000517,0.00373134
23097,268,3e-06,0.000363,0.00373134
30701,268,3e-06,0.000387,0.00373134
7940,268,3e-06,0.000354,0.00373134
7383,268,2e-06,0.000361,0.00373134
19763,268,4e-06,0.000425,0.00373134
4594,268,2e-06,0.000361,0.00373134
19296,268,3e-06,0.000366,0.00373134
11337,268,3e-06,0.000363,0.00373134
31429,268,3e-06,0.000542,0.00373134
33198,268,3e-06,0.000584,0.00373134
14988,268,3e-06,0.000593,0.00373134
29094,268,4e-06,0.000681,0.00373134
13998,268,3e-06,0.000552,0.00373134
36522,268,4e-06,0.000574,0.00373134
30482,268,4e-06,0.00039,0.00373134
29870,268,3e-06,0.000389,0.00373134
15867,268,3e-06,0.00051,0.00373134
8599,268,3e-06,0.000371,0.00373134
31915,268,3e-06,0.000381,0.00373134
34287,268,2e-06,0.00038,0.00373134
10147,268,2e-06,0.00042,0.00373134
9000,268,2e-06,0.000386,0.00373134
34336,268,2e-06,0.000389,0.00373134
9015,268,2e-06,0.00037,0.00373134
17454,268,2e-06,0.000379,0.00373134
31075,268,2e-06,0.00038,0.00373134
19596,268,1e-05,0.00038,0.00373134
1459,268,4e-06,0.000352,0.00373134
14948,268,3e-06,0.00038,0.00373134
36113,268,2e-06,0.000381,0.00373134
16554,268,2e-06,0.00038,0.00373134
5292,268,2e-06,0.000394,0.00373134
14963,268,2e-06,0.000364,0.00373134
6959,268,2e-06,0.00043,0.00373134
27503,268,2e-06,0.000626,0.00373134
7482,268,2e-06,0.000611,0.00373134
28498,268,3e-06,0.000647,0.00373134
10310,268,4e-06,0.000522,0.00373134
24077,268,9e-06,0.000369,0.00373134
6670,268,3e-06,0.000365,0.00373134
15923,268,4e-06,0.000367,0.00373134
21204,268,3e-06,0.000394,0.00373134
34575,268,4e-06,0.000575,0.00373134
29182,268,2e-06,0.000414,0.00373134
26529,268,3e-06,0.000377,0.00373134
304,268,3e-06,0.000334,0.00373134
