Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
439267,21145,6e-06,0.037858,4.72925e-05
492165,21145,4e-06,0.04196,4.72925e-05
131124,21145,4e-06,0.039264,4.72925e-05
97982,21145,7e-06,0.036552,9.4585e-05
420194,21145,6e-06,0.032014,4.72925e-05
538826,21145,5e-06,0.035439,4.72925e-05
307384,21145,5e-06,0.035578,4.72925e-05
287204,21145,5e-06,0.03277,4.72925e-05
48,21145,4.4e-05,0.031257,0.00227004
248092,21145,5e-06,0.031059,4.72925e-05
276791,21145,4e-06,0.030485,4.72925e-05
252294,21145,3e-06,0.035958,4.72925e-05
139004,21145,5e-06,0.035278,4.72925e-05
327092,21145,4e-06,0.043702,4.72925e-05
488493,21145,7e-06,0.046168,4.72925e-05
519372,21145,6e-06,0.042835,4.72925e-05
1986,21145,9e-06,0.049588,9.4585e-05
468941,21145,5e-06,0.043293,4.72925e-05
36,21145,7.5e-05,0.051314,0.00170253
5509,21145,8e-06,0.049191,9.4585e-05
270211,21145,6e-06,0.039741,4.72925e-05
180864,21145,4e-06,0.037255,4.72925e-05
36312,21145,5e-06,0.032349,4.72925e-05
196700,21145,4e-06,0.038074,4.72925e-05
441778,21145,6e-06,0.031895,4.72925e-05
225518,21145,5e-06,0.030032,4.72925e-05
442643,21145,4e-06,0.038088,4.72925e-05
1,21145,4e-06,0.035432,9.4585e-05
153012,21145,4e-06,0.036038,4.72925e-05
353413,21145,5e-06,0.041303,4.72925e-05
205155,21145,5e-06,0.040658,4.72925e-05
164541,21145,6e-06,0.035715,4.72925e-05
275533,21145,5e-06,0.047282,4.72925e-05
454038,21145,5e-06,0.047321,4.72925e-05
272736,21145,6e-06,0.036865,4.72925e-05
1,21145,6e-06,0.04512,0.00018917
262995,21145,4e-06,0.040875,4.72925e-05
398530,21145,5e-06,0.047635,4.72925e-05
405962,21145,6e-06,0.039428,4.72925e-05
498888,21145,4e-06,0.033214,4.72925e-05
249642,21145,3e-06,0.036179,4.72925e-05
485371,21145,4e-06,0.035228,4.72925e-05
487456,21145,3e-06,0.044198,4.72925e-05
315538,21145,6e-06,0.033698,4.72925e-05
529760,21145,5e-06,0.031677,4.72925e-05
5,21145,8e-06,0.030189,0.000236463
88,21145,6e-06,0.035665,0.000141878
443923,21145,7e-06,0.033295,4.72925e-05
154341,21145,6e-06,0.03599,4.72925e-05
175106,21145,6e-06,0.04028,4.72925e-05
201581,21145,5e-06,0.04105,4.72925e-05
129,21145,0.000114,0.033608,0.00610073
269143,21145,5e-06,0.041825,4.72925e-05
509925,21145,5e-06,0.0467,4.72925e-05
6,21145,1.2e-05,0.047394,0.000283755
227646,21145,6e-06,0.048255,4.72925e-05
44702,21145,4e-06,0.040075,4.72925e-05
270179,21145,5e-06,0.032872,4.72925e-05
286346,21145,5e-06,0.037452,4.72925e-05
26,21145,4e-05,0.039316,0.00122961
7,21145,1.9e-05,0.034263,0.000331048
253783,21145,4e-06,0.031445,4.72925e-05
1,21145,3e-06,0.032787,0.000141878
328013,21145,4e-06,0.036036,4.72925e-05
488697,21145,4e-06,0.035975,4.72925e-05
485427,21145,3e-06,0.035625,4.72925e-05
197501,21145,6e-06,0.043637,4.72925e-05
399437,21145,6e-06,0.038058,4.72925e-05
527111,21145,4e-06,0.048118,4.72925e-05
495083,21145,6e-06,0.048019,4.72925e-05
189146,21145,5e-06,0.052376,4.72925e-05
286089,21145,6e-06,0.041042,4.72925e-05
541691,21145,4e-06,0.035017,4.72925e-05
494378,21145,6e-06,0.043956,4.72925e-05
170092,21145,6e-06,0.035068,4.72925e-05
1,21145,3e-06,0.032797,9.4585e-05
59,21145,4.9e-05,0.043731,0.00279026
140061,21145,4e-06,0.038206,4.72925e-05
319538,21145,6e-06,0.034234,4.72925e-05
17,21145,1.2e-05,0.032861,0.000803973
537587,21145,5e-06,0.03468,4.72925e-05
557948,21145,3e-06,0.031177,4.72925e-05
139050,21145,6e-06,0.032608,4.72925e-05
432893,21145,4e-06,0.034129,4.72925e-05
531666,21145,5e-06,0.03987,4.72925e-05
497033,21145,4e-06,0.03947,4.72925e-05
203804,21145,6e-06,0.043976,4.72925e-05
266114,21145,1.4e-05,0.040438,4.72925e-05
386436,21145,6e-06,0.035737,4.72925e-05
104,21145,6e-06,0.047055,0.000141878
378083,21145,5e-06,0.04655,4.72925e-05
30946,21145,5e-06,0.036086,4.72925e-05
361977,21145,5e-06,0.042803,4.72925e-05
129292,21145,5e-06,0.044249,4.72925e-05
369960,21145,4e-06,0.041022,4.72925e-05
208329,21145,6e-06,0.050316,4.72925e-05
476500,21145,6e-06,0.045411,4.72925e-05
471431,21145,6e-06,0.03143,4.72925e-05
326057,21145,3e-06,0.03871,4.72925e-05
39325,21145,3e-06,0.030355,4.72925e-05
273041,21145,4e-06,0.036254,4.72925e-05
522943,21145,4e-06,0.031613,4.72925e-05
58,21145,4.4e-05,0.030801,0.00274297
168549,21145,4e-06,0.033381,4.72925e-05
539324,21145,5e-06,0.034271,4.72925e-05
226500,21145,3e-06,0.039651,4.72925e-05
500969,21145,5e-06,0.035371,4.72925e-05
4301,21145,6e-06,0.046374,9.4585e-05
1,21145,8e-06,0.052235,4.72925e-05
427373,21145,5e-06,0.045582,4.72925e-05
73674,21145,1.2e-05,0.040515,4.72925e-05
398096,21145,4e-06,0.045548,4.72925e-05
458032,21145,6e-06,0.050656,4.72925e-05
423659,21145,5e-06,0.039908,4.72925e-05
167958,21145,5e-06,0.037178,4.72925e-05
186493,21145,5e-06,0.037652,4.72925e-05
351019,21145,3e-06,0.036719,4.72925e-05
340193,21145,2e-06,0.033728,4.72925e-05
49,21145,9.5e-05,0.035444,0.00231733
240086,21145,5e-06,0.035611,4.72925e-05
288091,21145,4e-06,0.035887,4.72925e-05
145875,21145,4e-06,0.035301,4.72925e-05
412434,21145,1.1e-05,0.040843,4.72925e-05
90,21145,6.1e-05,0.045202,0.00425633
287730,21145,6e-06,0.04465,4.72925e-05
430258,21145,6e-06,0.048236,4.72925e-05
356997,21145,6e-06,0.036944,4.72925e-05
262794,21145,6e-06,0.051801,4.72925e-05
247122,21145,5e-06,0.048094,4.72925e-05
162215,21145,6e-06,0.048851,4.72925e-05
351038,21145,6e-06,0.037892,4.72925e-05
1,21145,7e-06,0.038225,9.4585e-05
182950,21145,4e-06,0.036205,4.72925e-05
473571,21145,8e-06,0.036661,4.72925e-05
486477,21145,5e-06,0.035844,4.72925e-05
220218,21145,4e-06,0.034144,4.72925e-05
16,21145,1.9e-05,0.032356,0.00075668
1,21145,4e-06,0.036031,0.000141878
439826,21145,6e-06,0.034203,4.72925e-05
8,21145,1.1e-05,0.032496,0.00037834
310686,21145,4e-06,0.037239,4.72925e-05
27708,21145,4e-06,0.034169,4.72925e-05
475386,21145,3e-06,0.04232,4.72925e-05
531531,21145,5e-06,0.042231,4.72925e-05
364461,21145,6e-06,0.048604,4.72925e-05
1,21145,1e-05,0.045275,4.72925e-05
237125,21145,5e-06,0.047313,4.72925e-05
101632,21145,5e-06,0.037856,4.72925e-05
319854,21145,4e-06,0.045293,4.72925e-05
409460,21145,5e-06,0.037655,4.72925e-05
514359,21145,3e-06,0.035638,4.72925e-05
295879,21145,4e-06,0.03271,4.72925e-05
194198,21145,6e-06,0.042661,4.72925e-05
243,21145,5e-06,0.03636,9.4585e-05
51,21145,7.3e-05,0.027619,0.00241192
537231,21145,4e-06,0.032361,4.72925e-05
461108,21145,3e-06,0.035876,4.72925e-05
126210,21145,3e-06,0.033691,4.72925e-05
263625,21145,4e-06,0.034806,4.72925e-05
23625,21145,3e-06,0.033522,4.72925e-05
257371,21145,5e-06,0.042842,4.72925e-05
304051,21145,6e-06,0.035353,4.72925e-05
412267,21145,4e-06,0.048651,4.72925e-05
256247,21145,4e-06,0.037645,4.72925e-05
102089,21145,5e-06,0.048052,4.72925e-05
285953,21145,6e-06,0.048881,4.72925e-05
54766,21145,8e-06,0.04399,4.72925e-05
312224,21145,6e-06,0.036557,4.72925e-05
235953,21145,4e-06,0.034785,4.72925e-05
270241,21145,3e-06,0.042525,4.72925e-05
226234,21145,3e-06,0.030682,4.72925e-05
452862,21145,6e-06,0.03196,4.72925e-05
283525,21145,6e-06,0.046607,4.72925e-05
522098,21145,6e-06,0.051435,4.72925e-05
5,21145,4e-06,0.039826,0.000236463
510276,21145,5e-06,0.037653,4.72925e-05
292515,21145,5e-06,0.034493,4.72925e-05
377774,21145,6e-06,0.038968,4.72925e-05
511058,21145,6e-06,0.038272,4.72925e-05
-68270,21145,6e-06,0.040284,4.72925e-05
6,21145,1.6e-05,0.043407,0.000283755
360879,21145,6e-06,0.045857,4.72925e-05
248849,21145,6e-06,0.044729,4.72925e-05
298034,21145,6e-06,0.039864,4.72925e-05
249396,21145,5e-06,0.043088,4.72925e-05
239692,21145,6e-06,0.040224,4.72925e-05
516800,21145,6e-06,0.048551,4.72925e-05
5,21145,1.2e-05,0.044613,0.000236463
291167,21145,3e-06,0.039804,4.72925e-05
167471,21145,4e-06,0.031455,4.72925e-05
326466,21145,5e-06,0.039443,4.72925e-05
481873,21145,6e-06,0.031213,4.72925e-05
295937,21145,4e-06,0.035529,4.72925e-05
138666,21145,4e-06,0.03175,4.72925e-05
167818,21145,6e-06,0.034145,4.72925e-05
310122,21145,4e-06,0.037268,4.72925e-05
100088,21145,4e-06,0.034555,4.72925e-05
499303,21145,1.3e-05,0.034405,4.72925e-05
183952,21145,8e-06,0.041431,4.72925e-05
160572,21145,5e-06,0.041816,4.72925e-05
337953,21145,6e-06,0.052566,4.72925e-05
369128,21145,6e-06,0.045955,4.72925e-05
43686,21145,6e-06,0.04985,4.72925e-05
414902,21145,1.9e-05,0.04446,4.72925e-05
355359,21145,4e-06,0.045489,4.72925e-05
235333,21145,4e-06,0.035665,4.72925e-05
29368,21145,1.1e-05,0.033367,4.72925e-05
469640,21145,3e-06,0.031139,4.72925e-05
432453,21145,2e-06,0.039791,4.72925e-05
14,21145,2.3e-05,0.034902,0.000662095
1,21145,3e-06,0.038179,9.4585e-05
312697,21145,7e-06,0.031559,4.72925e-05
522666,21145,3e-06,0.033826,4.72925e-05
10,21145,1.9e-05,0.034306,0.000472925
334225,21145,6e-06,0.039321,4.72925e-05
207615,21145,2.1e-05,0.033899,4.72925e-05
494302,21145,6e-06,0.042425,4.72925e-05
274662,21145,5e-06,0.03743,4.72925e-05
166487,21145,5e-06,0.042398,4.72925e-05
5205,21145,1.9e-05,0.045198,9.4585e-05
6,21145,1.7e-05,0.041586,0.000283755
163976,21145,4e-06,0.050249,4.72925e-05
185750,21145,6e-06,0.042108,4.72925e-05
391454,21145,5e-06,0.048538,4.72925e-05
380553,21145,1.5e-05,0.042003,4.72925e-05
11,21145,1.4e-05,0.041653,0.000520218
260225,21145,6e-06,0.045452,4.72925e-05
1919,21145,8e-06,0.031519,0.000141878
162087,21145,5e-06,0.031025,4.72925e-05
39477,21145,6e-06,0.031809,4.72925e-05
291709,21145,4e-06,0.03854,4.72925e-05
149119,21145,4e-06,0.035022,4.72925e-05
298876,21145,6e-06,0.031676,4.72925e-05
516699,21145,3e-06,0.033163,4.72925e-05
253622,21145,5e-06,0.03213,4.72925e-05
1,21145,5e-06,0.039331,0.000141878
286280,21145,4e-06,0.03435,4.72925e-05
368698,21145,5e-06,0.039274,4.72925e-05
120051,21145,3e-06,0.041665,4.72925e-05
289462,21145,6e-06,0.044499,4.72925e-05
244501,21145,5e-06,0.04157,4.72925e-05
538421,21145,6e-06,0.037135,4.72925e-05
263026,21145,6e-06,0.039411,4.72925e-05
280961,21145,5e-06,0.035561,4.72925e-05
392810,21145,5e-06,0.041222,4.72925e-05
487608,21145,4e-06,0.033153,4.72925e-05
417655,21145,3e-06,0.031136,4.72925e-05
510187,21145,3e-06,0.036396,4.72925e-05
148045,21145,3e-06,0.036261,4.72925e-05
1697,21145,6e-06,0.031253,9.4585e-05
326143,21145,4e-06,0.03237,4.72925e-05
249829,21145,3e-06,0.035833,4.72925e-05
100010,21145,4e-06,0.037689,4.72925e-05
188291,21145,5e-06,0.050635,4.72925e-05
485989,21145,6e-06,0.046951,4.72925e-05
326070,21145,6e-06,0.041604,4.72925e-05
421206,21145,5e-06,0.039036,4.72925e-05
399333,21145,6e-06,0.045992,4.72925e-05
192992,21145,7e-06,0.043963,4.72925e-05
516020,21145,6e-06,0.041692,4.72925e-05
408510,21145,6e-06,0.042299,4.72925e-05
444405,21145,6e-06,0.042044,4.72925e-05
308419,21145,5e-06,0.045002,4.72925e-05
454837,21145,6e-06,0.049329,4.72925e-05
237656,21145,5e-06,0.038026,4.72925e-05
1,21145,7e-06,0.041438,4.72925e-05
5,21145,1.7e-05,0.037803,0.000236463
519334,21145,3e-06,0.0408,4.72925e-05
177869,21145,3e-06,0.034075,4.72925e-05
451595,21145,7e-06,0.035792,4.72925e-05
495563,21145,3e-06,0.03521,4.72925e-05
161952,21145,4e-06,0.03424,4.72925e-05
825,21145,1.2e-05,0.035543,0.000141878
395452,21145,6e-06,0.038496,4.72925e-05
160399,21145,5e-06,0.03428,4.72925e-05
140356,21145,4e-06,0.041924,4.72925e-05
286123,21145,6e-06,0.038159,4.72925e-05
290196,21145,6e-06,0.036469,4.72925e-05
422219,21145,6e-06,0.043132,4.72925e-05
7,21145,7e-06,0.046158,0.000331048
181471,21145,7e-06,0.042262,4.72925e-05
29955,21145,5e-06,0.04415,4.72925e-05
505934,21145,5e-06,0.051906,4.72925e-05
228817,21145,6e-06,0.047456,4.72925e-05
12,21145,1.4e-05,0.038753,0.00056751
140075,21145,4e-06,0.040108,4.72925e-05
97481,21145,5e-06,0.037262,4.72925e-05
197353,21145,2e-06,0.035072,4.72925e-05
261464,21145,3e-06,0.036074,4.72925e-05
178553,21145,5e-06,0.034734,4.72925e-05
474802,21145,4e-06,0.032017,4.72925e-05
303246,21145,4e-06,0.035425,4.72925e-05
191258,21145,4e-06,0.034091,4.72925e-05
232252,21145,3e-06,0.031788,4.72925e-05
187742,21145,4e-06,0.037002,4.72925e-05
414706,21145,3e-06,0.043135,4.72925e-05
462582,21145,4e-06,0.048797,4.72925e-05
505877,21145,5e-06,0.037772,4.72925e-05
415170,21145,4e-06,0.041879,4.72925e-05
244434,21145,6e-06,0.045189,4.72925e-05
272164,21145,5e-06,0.042458,4.72925e-05
375685,21145,5e-06,0.045056,4.72925e-05
419482,21145,5e-06,0.046974,4.72925e-05
475631,21145,2e-06,0.038012,4.72925e-05
531831,21145,4e-06,0.040845,4.72925e-05
424430,21145,7e-06,0.045464,4.72925e-05
527816,21145,5e-06,0.040046,4.72925e-05
463357,21145,6e-06,0.035988,4.72925e-05
416918,21145,7e-06,0.045585,4.72925e-05
150831,21145,6e-06,0.04334,4.72925e-05
436179,21145,6e-06,0.040469,4.72925e-05
33786,21145,4e-06,0.032752,4.72925e-05
210623,21145,4e-06,0.03132,4.72925e-05
502656,21145,5e-06,0.037038,4.72925e-05
503462,21145,1.5e-05,0.040225,4.72925e-05
415983,21145,7e-06,0.031955,4.72925e-05
380202,21145,5e-06,0.030363,4.72925e-05
463621,21145,4e-06,0.035225,4.72925e-05
222858,21145,4e-06,0.033944,4.72925e-05
414849,21145,3e-06,0.039447,4.72925e-05
84091,21145,5e-06,0.031332,4.72925e-05
5,21145,5e-06,0.037415,0.000236463
185047,21145,5e-06,0.045534,4.72925e-05
311923,21145,6e-06,0.047086,4.72925e-05
428880,21145,6e-06,0.049091,4.72925e-05
8,21145,1.2e-05,0.042304,0.00037834
245067,21145,4e-06,0.041762,4.72925e-05
237165,21145,6e-06,0.041269,4.72925e-05
166534,21145,5e-06,0.041661,4.72925e-05
11508,21145,9e-06,0.041842,9.4585e-05
10,21145,2.2e-05,0.043135,0.000472925
1,21145,5e-06,0.041396,9.4585e-05
503482,21145,7e-06,0.037793,4.72925e-05
396865,21145,5e-06,0.034918,4.72925e-05
317691,21145,5e-06,0.037867,4.72925e-05
60,21145,5.7e-05,0.05071,0.00283755
163809,21145,6e-06,0.044333,4.72925e-05
211542,21145,5e-06,0.043761,4.72925e-05
131535,21145,5e-06,0.043614,4.72925e-05
392687,21145,6e-06,0.040219,4.72925e-05
250013,21145,6e-06,0.039216,4.72925e-05
552726,21145,6e-06,0.04493,4.72925e-05
246776,21145,5e-06,0.047228,4.72925e-05
251312,21145,7e-06,0.045744,4.72925e-05
380557,21145,4e-06,0.036751,4.72925e-05
243469,21145,4e-06,0.031913,4.72925e-05
61,21145,3.6e-05,0.037985,0.00288484
42948,21145,1.3e-05,0.038691,4.72925e-05
295840,21145,4e-06,0.034668,4.72925e-05
324285,21145,4e-06,0.035583,4.72925e-05
484834,21145,9e-06,0.034155,4.72925e-05
349992,21145,4e-06,0.03791,4.72925e-05
441638,21145,5e-06,0.035312,4.72925e-05
185835,21145,4e-06,0.034905,4.72925e-05
205729,21145,6e-06,0.038158,4.72925e-05
254232,21145,4e-06,0.042857,4.72925e-05
441973,21145,6e-06,0.041695,4.72925e-05
489990,21145,6e-06,0.045178,4.72925e-05
401302,21145,6e-06,0.045406,4.72925e-05
503895,21145,6e-06,0.035173,4.72925e-05
412923,21145,6e-06,0.047134,4.72925e-05
168283,21145,5e-06,0.043723,4.72925e-05
378187,21145,5e-06,0.04587,4.72925e-05
499400,21145,6e-06,0.043886,4.72925e-05
392811,21145,6e-06,0.042558,4.72925e-05
87315,21145,5e-06,0.044165,4.72925e-05
444652,21145,5e-06,0.037697,4.72925e-05
454226,21145,7e-06,0.049853,4.72925e-05
153262,21145,5e-06,0.050116,4.72925e-05
540646,21145,6e-06,0.042006,4.72925e-05
214233,21145,6e-06,0.039726,4.72925e-05
202,21145,5e-06,0.044464,9.4585e-05
160636,21145,4e-06,0.038163,4.72925e-05
86780,21145,4e-06,0.045035,4.72925e-05
375392,21145,4e-06,0.034218,4.72925e-05
512712,21145,1.2e-05,0.045827,4.72925e-05
384647,21145,6e-06,0.044353,4.72925e-05
240545,21145,4e-06,0.040926,4.72925e-05
126,21145,9e-05,0.043893,0.00595886
351271,21145,6e-06,0.040179,4.72925e-05
379547,21145,5e-06,0.040294,4.72925e-05
1768,21145,3e-06,0.036323,9.4585e-05
470381,21145,4e-06,0.03658,4.72925e-05
316376,21145,4e-06,0.034279,4.72925e-05
37562,21145,4e-06,0.029733,4.72925e-05
436349,21145,4e-06,0.033955,4.72925e-05
383696,21145,3e-06,0.034221,4.72925e-05
17938,21145,7e-06,0.03742,4.72925e-05
523372,21145,4e-06,0.032509,4.72925e-05
520475,21145,4e-06,0.034389,4.72925e-05
464185,21145,6e-06,0.037551,4.72925e-05
509011,21145,6e-06,0.036287,4.72925e-05
122,21145,0.000156,0.034286,0.00576969
363390,21145,4e-06,0.039709,4.72925e-05
335366,21145,6e-06,0.044084,4.72925e-05
83287,21145,6e-06,0.043787,4.72925e-05
378094,21145,5e-06,0.037674,4.72925e-05
75667,21145,5e-06,0.034895,4.72925e-05
1,21145,6e-06,0.043641,4.72925e-05
41,21145,7.8e-05,0.042279,0.00193899
243281,21145,6e-06,0.045513,4.72925e-05
211290,21145,5e-06,0.043569,4.72925e-05
249755,21145,2e-06,0.039942,4.72925e-05
470370,21145,4e-06,0.0449,4.72925e-05
336599,21145,6e-06,0.045523,4.72925e-05
426460,21145,6e-06,0.034977,4.72925e-05
276380,21145,4e-06,0.043086,4.72925e-05
202244,21145,6e-06,0.041665,4.72925e-05
211407,21145,5e-06,0.042925,4.72925e-05
286465,21145,6e-06,0.03854,4.72925e-05
360495,21145,4e-06,0.045647,4.72925e-05
471403,21145,6e-06,0.033625,4.72925e-05
223572,21145,4e-06,0.034893,4.72925e-05
470380,21145,4e-06,0.052266,4.72925e-05
